PC,variance_explained,std
456,0.00046483267,1.39669e-06
457,0.0004637461,1.4889125e-06
458,0.00046279636,1.246735e-06
459,0.00046204965,1.0862856e-06
460,0.00046108756,1.4337949e-06
461,0.0004601104,1.4529325e-06
462,0.000458688,1.5677617e-06
463,0.0004575619,1.1685509e-06
464,0.00045651197,1.2774879e-06
465,0.00045536525,1.1334644e-06
466,0.000454131,7.826733e-07
467,0.00045319882,1.1814363e-06
468,0.00045218013,9.0541454e-07
469,0.0004516906,9.6429e-07
470,0.0004506635,1.1185472e-06
471,0.0004495783,1.2977249e-06
472,0.00044824934,1.7700836e-06
473,0.00044753484,1.5925408e-06
474,0.00044656434,1.743186e-06
475,0.00044560022,1.7178949e-06
476,0.00044439445,1.7525085e-06
477,0.00044318623,1.4357042e-06
478,0.00044224286,1.4270328e-06
479,0.00044140525,1.387149e-06
480,0.0004406291,1.5899896e-06
481,0.00043955556,1.4201642e-06
482,0.0004383632,1.5263707e-06
483,0.00043741002,1.5335306e-06
484,0.00043645603,1.8012122e-06
485,0.00043559662,1.7677253e-06
486,0.00043457185,1.7009553e-06
487,0.0004331978,1.2545346e-06
488,0.00043237885,1.5174752e-06
489,0.0004317513,1.6396622e-06
490,0.00043044816,1.623261e-06
491,0.00042943135,1.8182296e-06
492,0.0004286979,1.7997463e-06
493,0.00042799572,1.966156e-06
494,0.00042723241,2.0051602e-06
495,0.00042561872,1.5788676e-06
496,0.00042452384,1.6260694e-06
497,0.00042358658,1.3995616e-06
498,0.0004228523,1.5770579e-06
499,0.00042223424,1.7711602e-06
500,0.0004211744,1.6012707e-06
501,0.000420184,1.6091119e-06
502,0.00041918844,1.2411771e-06
503,0.0004178921,1.5513141e-06
504,0.0004172591,1.4781448e-06
505,0.00041637628,1.4641018e-06
506,0.00041555573,1.219182e-06
507,0.0004146095,1.381084e-06
508,0.0004135001,1.5210533e-06
509,0.00041262602,1.3557428e-06
510,0.00041178352,1.1812728e-06
511,0.0004107555,1.4503246e-06
512,0.00040987285,1.3602178e-06
513,0.00040928752,1.42534e-06
514,0.00040803876,1.5171207e-06
515,0.00040715348,1.3283892e-06
516,0.00040637326,1.2365531e-06
517,0.00040537273,1.3160684e-06
518,0.00040451606,1.2451193e-06
519,0.00040364012,1.532279e-06
520,0.00040317283,1.2828878e-06
521,0.00040169538,1.7240967e-06
522,0.00040067462,1.6926856e-06
523,0.00039979053,1.5427754e-06
524,0.00039890868,1.6718071e-06
525,0.00039826566,1.640558e-06
526,0.0003970821,1.4878889e-06
527,0.00039619918,1.5184568e-06
528,0.000395345,1.4245404e-06
529,0.0003945867,1.3674163e-06
530,0.00039361604,1.2681878e-06
531,0.0003924489,1.1306173e-06
532,0.0003915031,1.5400975e-06
533,0.0003906463,1.1899995e-06
534,0.00038981446,1.406845e-06
535,0.00038869883,1.2815271e-06
536,0.00038805473,1.3949474e-06
537,0.00038712253,1.3658605e-06
538,0.0003861068,1.4583428e-06
539,0.00038559845,1.5921005e-06
540,0.0003846236,1.7509631e-06
541,0.00038343147,1.5906063e-06
542,0.0003826204,1.6932307e-06
543,0.0003819282,1.5473571e-06
544,0.0003811787,1.4104734e-06
545,0.00038008206,1.1902752e-06
546,0.00037913362,1.4191377e-06
547,0.00037832104,1.0920686e-06
548,0.0003775525,1.0509661e-06
549,0.0003767149,9.8906e-07
550,0.00037571375,1.0100971e-06
551,0.0003748211,9.4049307e-07
552,0.00037382368,1.1606519e-06
553,0.00037284178,1.3550423e-06
554,0.00037194372,1.2948016e-06
555,0.0003709682,1.1317935e-06
556,0.0003701723,1.2194657e-06
557,0.00036918232,1.1285937e-06
558,0.0003681621,1.3647337e-06
559,0.00036753246,1.3852926e-06
560,0.00036653323,1.1499942e-06
561,0.00036566178,1.242351e-06
562,0.00036505493,1.2298576e-06
563,0.00036411604,1.33136e-06
564,0.00036291502,1.0791362e-06
565,0.00036237156,1.0022385e-06
566,0.00036147225,1.1062571e-06
567,0.00036019812,1.2465064e-06
568,0.00035960332,1.160586e-06
569,0.00035850017,1.2327856e-06
570,0.00035755435,1.2697029e-06
571,0.0003566393,1.0831048e-06
572,0.00035558976,9.541097e-07
573,0.00035492753,9.2632075e-07
574,0.00035406576,9.092013e-07
575,0.0003533848,1.0678737e-06
576,0.0003527966,1.0652575e-06
577,0.00035170818,1.0815161e-06
578,0.00035108576,1.064407e-06
579,0.00035004652,1.0710386e-06
580,0.00034907483,9.74869e-07
581,0.0003480088,1.185731e-06
582,0.0003471601,1.3359809e-06
583,0.00034654734,1.1652495e-06
584,0.00034559937,1.2910771e-06
585,0.00034492995,1.0898018e-06
586,0.00034399526,1.135269e-06
587,0.00034291935,1.0774612e-06
588,0.00034234632,1.1504884e-06
589,0.00034136005,9.173481e-07
590,0.00034035923,9.376703e-07
591,0.00033970524,8.805377e-07
592,0.00033840412,9.698952e-07
593,0.00033741293,1.0366704e-06
594,0.00033662713,1.0257709e-06
595,0.00033585174,8.5955605e-07
596,0.00033493122,8.1282025e-07
597,0.00033421375,5.0873507e-07
598,0.00033317093,8.806302e-07
599,0.0003327476,1.0042286e-06
600,0.0003318762,9.743444e-07
601,0.00033073503,6.506633e-07
602,0.0003299187,1.2211221e-06
603,0.00032929453,1.1464551e-06
604,0.00032862934,1.0184655e-06
605,0.00032769179,1.1027882e-06
606,0.0003265861,1.2313558e-06
607,0.0003255743,8.8746975e-07
608,0.00032481158,8.5343254e-07
609,0.00032362607,1.2745895e-06
610,0.00032265772,8.298118e-07
611,0.00032176662,8.143514e-07
612,0.00032099994,7.2978236e-07
613,0.00032009892,5.4286824e-07
614,0.0003196133,7.044698e-07
615,0.00031867903,6.4931936e-07
616,0.0003176873,6.7123676e-07
617,0.0003169211,7.014889e-07
618,0.00031612854,1.0449955e-06
619,0.0003149012,7.186605e-07
620,0.00031417003,7.526019e-07
621,0.00031328187,8.115178e-07
622,0.00031244042,9.2882897e-07
623,0.00031173573,8.230941e-07
624,0.00031093368,8.973689e-07
625,0.0003097542,8.8704604e-07
626,0.00030876076,9.09448e-07
627,0.0003079991,9.167182e-07
628,0.00030719725,7.725595e-07
629,0.0003063609,5.4765013e-07
630,0.00030526367,6.439825e-07
631,0.00030467642,6.9697126e-07
632,0.00030339282,6.8106135e-07
633,0.00030265673,9.1250394e-07
634,0.00030176324,9.189555e-07
635,0.00030086722,7.9804386e-07
636,0.00030021527,8.945777e-07
637,0.0002995005,7.84876e-07
638,0.00029851103,9.171086e-07
639,0.00029774313,9.2400904e-07
640,0.00029667508,8.4533445e-07
641,0.00029557236,7.20772e-07
642,0.0002946418,1.0150032e-06
643,0.00029377005,9.0064646e-07
644,0.00029303934,7.364988e-07
645,0.00029210732,8.751907e-07
646,0.00029115382,1.0123391e-06
647,0.00029015887,1.0018985e-06
648,0.0002895865,1.121704e-06
649,0.00028859763,1.1026061e-06
650,0.00028753825,7.9551035e-07
651,0.00028670073,9.3872904e-07
652,0.00028572296,1.0915461e-06
653,0.0002849228,1.0798449e-06
654,0.00028329168,1.0588891e-06
655,0.00028256257,1.0153791e-06
656,0.00028180654,9.90027e-07
657,0.0002805732,1.1525138e-06
658,0.0002794552,9.916502e-07
659,0.00027894025,1.027905e-06
660,0.00027776105,1.099143e-06
661,0.00027666189,1.5137571e-06
662,0.00027580044,1.4815133e-06
663,0.0002749815,1.4401542e-06
664,0.00027427005,1.2005232e-06
665,0.00027277775,1.5875622e-06
666,0.00027195484,1.2745727e-06
667,0.00027096996,1.6329943e-06
668,0.00026995674,1.3612873e-06
669,0.00026887667,1.6467809e-06
670,0.00026797695,1.566887e-06
671,0.00026678847,1.6487506e-06
672,0.0002658277,1.4430113e-06
673,0.00026519108,1.6126297e-06
674,0.00026369662,1.0584065e-06
675,0.0002629877,1.0729385e-06
676,0.00026193017,1.2531369e-06
677,0.00026058906,1.3303763e-06
678,0.00025954613,1.2969722e-06
679,0.0002585367,1.2375187e-06
680,0.0002572107,1.2287557e-06
681,0.00025609427,1.0718089e-06
682,0.00025474743,1.304994e-06
683,0.00025378237,1.3805171e-06
684,0.00025275318,1.2119347e-06
685,0.00025131705,9.606599e-07
686,0.00024971992,1.08929e-06
687,0.0002482937,7.152218e-07
688,0.0002474031,7.945994e-07
689,0.0002465708,6.9871015e-07
690,0.00024500952,7.045013e-07
691,0.00024289647,1.3532301e-06
692,0.0002411112,1.1403546e-06
693,0.00023935476,1.1314477e-06
694,0.00023774272,1.3036802e-06
695,0.00023581255,2.329592e-06
696,0.00023315678,1.8435277e-06
697,0.00023081746,2.0915327e-06
698,0.00022859396,2.238563e-06
699,0.00022518117,2.1455298e-06
700,0.00022276797,1.7246292e-06
701,0.00021806134,3.125558e-06
702,0.0002123261,1.4671185e-06
703,0.00020757846,1.9166278e-06
704,0.0002034631,3.7649886e-06
705,0.00019659464,5.0438366e-06
706,0.00019131346,5.654651e-06
707,0.00018339495,2.2339214e-06
708,0.00017928859,2.9736889e-06
709,0.00017452995,3.7683672e-06
710,0.00016807624,4.924129e-06
711,0.00016444044,4.1111457e-06
712,0.0001598293,3.7305872e-06
713,0.00015414278,2.8391316e-06
714,0.00015092791,2.3969578e-06
715,0.00014679064,2.025201e-06
716,0.00014311238,3.1039972e-06
717,0.00014018362,3.0132646e-06
718,0.00013762365,3.497257e-06
719,0.00013436245,3.070586e-06
720,0.00013146993,3.177384e-06
721,0.00012827499,3.0045408e-06
722,0.0001244413,4.4306744e-06
723,0.00012089325,3.8776884e-06
724,0.00011776671,3.5871758e-06
725,0.00011119047,4.699514e-06
726,0.00010396134,3.4404022e-06
727,9.861617e-05,3.7471245e-06
728,9.351834e-05,3.1295945e-06
729,9.076953e-05,1.9815598e-06
730,8.829476e-05,1.2138753e-06
731,8.636257e-05,1.1117743e-06
732,8.4926316e-05,8.740623e-07
733,8.318468e-05,1.3225756e-06
734,8.201102e-05,1.1126425e-06
735,8.040832e-05,7.244817e-07
736,7.904964e-05,1.3250204e-06
737,7.803339e-05,1.2160856e-06
738,7.6497425e-05,9.213374e-07
739,7.575035e-05,9.0820015e-07
740,7.464381e-05,6.430505e-07
741,7.348597e-05,7.658584e-07
742,7.271786e-05,1.0090588e-06
743,7.143483e-05,8.3890063e-07
744,7.012251e-05,7.4945694e-07
745,6.899484e-05,1.1680016e-06
746,6.747772e-05,1.857215e-06
747,6.544462e-05,2.1104654e-06
748,6.392513e-05,1.6411819e-06
749,6.162501e-05,1.8349517e-06
750,6.0217404e-05,1.7659303e-06
751,5.8951806e-05,1.8047374e-06
752,5.7679325e-05,1.815295e-06
753,5.6124572e-05,1.9475995e-06
754,5.4386506e-05,1.7415471e-06
755,5.2924388e-05,1.2284195e-06
756,5.1525676e-05,1.6014918e-06
757,5.0826497e-05,1.4902035e-06
758,4.953609e-05,1.4117544e-06
759,4.8760692e-05,1.5123452e-06
760,4.7175385e-05,1.1880886e-06
761,4.6146044e-05,1.052771e-06
762,4.5210676e-05,6.748916e-07
763,4.4308115e-05,8.1806496e-07
764,4.28941e-05,5.468333e-07
765,4.1595074e-05,5.9785367e-07
766,4.0853163e-05,7.258087e-07
767,3.9709823e-05,7.1223496e-07
768,3.853635e-05,5.939201e-07
769,3.7686423e-05,5.1959347e-07
770,3.7360962e-05,5.8606446e-07
771,3.649792e-05,4.901369e-07
772,3.548096e-05,5.0893965e-07
773,3.499641e-05,4.7886607e-07
774,3.4305e-05,3.7920213e-07
775,3.3705106e-05,4.7000592e-07
776,3.259986e-05,6.6215944e-07
777,3.2157055e-05,5.799902e-07
778,3.124529e-05,5.7610515e-07
779,3.0728756e-05,5.442044e-07
780,3.0260702e-05,6.2088105e-07
781,2.971532e-05,4.3230585e-07
782,2.9428278e-05,4.2893842e-07
783,2.8840497e-05,3.723443e-07
