PC,variance_explained,std
579,0.0007279979527499674,3.248585619017233e-06
580,0.000725870384238556,3.3599599465090653e-06
581,0.000723755563572609,3.1004381010178644e-06
582,0.0007212729857727187,4.252722889455059e-06
583,0.0007185682116859089,3.7952476806292433e-06
584,0.0007161306358275609,4.159481997768831e-06
585,0.000714175307017284,3.7546836223735914e-06
586,0.0007122926106769802,4.1341943148830146e-06
587,0.0007099465835684891,4.220479406394517e-06
588,0.0007074201248571128,2.9769387047840866e-06
589,0.00070393939880653,3.4287310207518e-06
590,0.0007021876786090924,2.940642939835938e-06
591,0.0006993205140136651,3.6676795172820664e-06
592,0.0006971380192009175,3.9529201784555335e-06
593,0.0006944189801008448,3.761943820544275e-06
594,0.0006920251982072722,3.667572088157197e-06
595,0.0006885405415415771,4.838367025781132e-06
596,0.0006865106693141742,4.76413928556746e-06
597,0.0006839089110786648,4.053464514381992e-06
598,0.0006816686501684081,3.558004123348146e-06
599,0.0006789403160388138,3.789245404925771e-06
600,0.000676434603327263,3.6934528833942783e-06
601,0.0006739043609393227,4.130388677441166e-06
602,0.000671081225089818,4.2372779789238135e-06
603,0.000668158596110678,3.8094933381762742e-06
604,0.0006649788504860835,4.871691413243083e-06
